,store,week,brand,sales_,count,price_,prom_,cost_,rev,total_cost,ms_by_store_week
12715,62,44,1,12,13972,3.58,0.0,2.32,42.96,27.839999999999996,0.15
12716,62,45,1,8,14668,3.59,0.0,2.31,28.72,18.48,0.1
12717,62,46,1,12,13545,3.58,0.0,2.3,42.96,27.599999999999998,0.15
12718,62,47,1,12,12731,3.57,0.0,2.3,42.839999999999996,27.599999999999998,0.15
12719,62,48,1,11,13874,3.56,0.0,2.3,39.160000000000004,25.299999999999997,0.1375
12720,62,1,2,14,13839,4.72,0.0,3.59,66.08,50.26,0.175
12721,62,2,2,20,13493,4.64,0.35,3.41,92.8,68.2,0.25
12722,62,3,2,11,13471,4.88,0.0,3.41,53.68,37.510000000000005,0.1375
12723,62,4,2,10,13698,4.86,0.0,3.36,48.6,33.6,0.125
12724,62,5,2,14,14141,4.95,0.0,3.45,69.3,48.300000000000004,0.175
12725,62,6,2,12,10334,4.93,0.0,3.47,59.16,41.64,0.15
12726,62,7,2,15,14099,4.77,0.0,3.44,71.55,51.6,0.1875
12727,62,8,2,8,11408,4.95,0.0,3.36,39.6,26.88,0.1
12728,62,9,2,8,15522,4.87,0.0,3.37,38.96,26.96,0.1
12729,62,10,2,11,15615,5.01,0.0,3.38,55.11,37.18,0.1375
12730,62,11,2,15,15814,4.91,0.0,3.4,73.65,51.0,0.1875
12731,62,12,2,17,13894,4.95,0.0,3.55,84.15,60.349999999999994,0.2125
12732,62,13,2,12,11398,4.95,0.0,3.38,59.400000000000006,40.56,0.15
12733,62,14,2,11,12884,5.12,0.0,3.7,56.32,40.7,0.1375
12734,62,15,2,18,11384,5.2,0.0,3.64,93.60000000000001,65.52,0.225
12735,62,16,2,26,12237,4.87,0.0,3.68,126.62,95.68,0.325
12736,62,17,2,20,14718,5.05,0.4,3.86,101.0,77.2,0.25
12737,62,18,2,9,15421,5.19,0.0,3.74,46.71,33.660000000000004,0.1125
12738,62,19,2,12,15665,5.24,0.0,3.75,62.88,45.0,0.15
12739,62,20,2,14,15380,5.19,0.0,3.86,72.66000000000001,54.04,0.175
12740,62,21,2,17,16637,5.31,0.0,3.68,90.27,62.56,0.2125
12741,62,22,2,12,15481,5.26,0.0,3.8,63.12,45.599999999999994,0.15
12742,62,23,2,17,15539,5.25,0.0,3.78,89.25,64.25999999999999,0.2125
12743,62,24,2,17,15588,5.3,0.0,3.8,90.1,64.6,0.2125
12744,62,25,2,14,15615,5.19,0.0,3.82,72.66000000000001,53.48,0.175
12745,62,26,2,14,15615,5.19,0.0,3.82,72.66000000000001,53.48,0.175
12746,62,27,2,15,14839,5.1,0.0,3.92,76.5,58.8,0.1875
12747,62,28,2,18,14878,5.18,0.0,3.93,93.24,70.74000000000001,0.225
12748,62,29,2,18,15462,5.25,0.0,3.89,94.5,70.02,0.225
12749,62,30,2,19,15595,4.58,0.47,3.77,87.02,71.63,0.2375
12750,62,31,2,14,14728,5.19,0.0,3.92,72.66000000000001,54.879999999999995,0.175
12751,62,32,2,15,15096,5.31,0.0,3.73,79.64999999999999,55.95,0.1875
12752,62,33,2,12,14323,5.36,0.0,3.69,64.32000000000001,44.28,0.15
12753,62,34,2,14,14293,5.3,0.0,3.61,74.2,50.54,0.175
12754,62,35,2,22,13098,5.24,0.0,3.66,115.28,80.52000000000001,0.275
12755,62,36,2,20,13397,4.51,0.5,3.7,90.19999999999999,74.0,0.25
12756,62,37,2,14,13661,4.56,0.5,3.65,63.839999999999996,51.1,0.175
12757,62,38,2,15,14580,5.28,0.0,3.67,79.2,55.05,0.1875
12758,62,39,2,17,13419,5.21,0.0,3.85,88.57,65.45,0.2125
12759,62,40,2,19,12910,4.58,0.58,3.76,87.02,71.44,0.2375
12760,62,41,2,21,16963,4.87,0.38,3.76,102.27,78.96,0.2625
12761,62,42,2,15,12514,5.23,0.0,3.75,78.45,56.25,0.1875
12762,62,43,2,16,14229,5.22,0.0,3.71,83.52,59.36,0.2
12763,62,44,2,17,13972,5.3,0.0,3.75,90.1,63.75,0.2125
12764,62,45,2,16,14668,5.38,0.0,3.69,86.08,59.04,0.2
12765,62,46,2,19,13545,5.21,0.0,3.69,98.99,70.11,0.2375
12766,62,47,2,16,12731,5.4,0.0,3.76,86.4,60.16,0.2
12767,62,48,2,14,13874,5.2,0.0,3.79,72.8,53.06,0.175
12768,62,1,3,9,13839,7.52,0.0,5.48,67.67999999999999,49.32000000000001,0.1125
12769,62,2,3,11,13493,7.53,0.0,5.64,82.83,62.04,0.1375
12770,62,3,3,19,13471,7.49,0.0,5.66,142.31,107.54,0.2375
12771,62,4,3,12,13698,6.68,0.0,5.46,80.16,65.52,0.15
12772,62,5,3,8,14141,8.23,0.0,5.88,65.84,47.04,0.1
12773,62,6,3,12,10334,6.81,0.0,5.28,81.72,63.36,0.15
12774,62,7,3,13,14099,7.65,0.0,5.56,99.45,72.28,0.1625
12775,62,8,3,6,11408,6.68,0.0,5.23,40.08,31.380000000000003,0.075
12776,62,9,3,8,15522,7.52,0.0,5.44,60.16,43.52,0.1
12777,62,10,3,18,15615,6.16,0.39,5.46,110.88,98.28,0.225
12778,62,11,3,22,15814,6.52,0.59,5.5,143.44,121.0,0.275
12779,62,12,3,13,13894,7.58,0.0,5.54,98.54,72.02,0.1625
12780,62,13,3,9,11398,7.43,0.0,5.56,66.87,50.04,0.1125
12781,62,14,3,8,12884,7.39,0.0,5.17,59.12,41.36,0.1
12782,62,15,3,18,11384,7.67,0.0,5.22,138.06,93.96,0.225
12783,62,16,3,8,12237,7.12,0.0,5.34,56.96,42.72,0.1
12784,62,17,3,14,14718,7.36,0.0,5.67,103.04,79.38,0.175
12785,62,18,3,19,15421,8.33,0.0,5.73,158.27,108.87,0.2375
12786,62,19,3,16,15665,6.85,0.44,5.76,109.6,92.16,0.2
12787,62,20,3,14,15380,8.15,0.0,5.8,114.10000000000001,81.2,0.175
12788,62,21,3,13,16637,7.85,0.0,5.88,102.05,76.44,0.1625
12789,62,22,3,8,15481,8.14,0.0,5.88,65.12,47.04,0.1
12790,62,23,3,13,15539,7.45,0.0,5.81,96.85000000000001,75.53,0.1625
12791,62,24,3,9,15588,7.5,0.0,5.64,67.5,50.76,0.1125
12792,62,25,3,11,15615,8.26,0.0,5.63,90.86,61.93,0.1375
12793,62,26,3,11,15615,8.26,0.0,5.63,90.86,61.93,0.1375
12794,62,27,3,17,14839,7.63,0.0,5.73,129.71,97.41000000000001,0.2125
12795,62,28,3,11,14878,7.81,0.0,5.81,85.91,63.91,0.1375
12796,62,29,3,6,15462,7.79,0.0,5.77,46.74,34.62,0.075
12797,62,30,3,11,15595,7.66,0.0,5.71,84.26,62.81,0.1375
12798,62,31,3,12,14728,7.54,0.0,5.82,90.48,69.84,0.15
12799,62,32,3,15,15096,7.25,0.47,5.93,108.75,88.94999999999999,0.1875
12800,62,33,3,18,14323,6.87,0.56,5.75,123.66,103.5,0.225
12801,62,34,3,18,14293,7.07,0.5,5.84,127.26,105.12,0.225
12802,62,35,3,10,13098,6.73,0.6,5.7,67.30000000000001,57.0,0.125
12803,62,36,3,4,13397,8.24,0.0,6.28,32.96,25.12,0.05
12804,62,37,3,15,13661,7.52,0.0,6.17,112.8,92.55,0.1875
12805,62,38,3,11,14580,7.46,0.0,6.12,82.06,67.32000000000001,0.1375
12806,62,39,3,13,13419,7.91,0.0,6.34,102.83,82.42,0.1625
12807,62,40,3,16,12910,7.62,0.0,6.14,121.92,98.24,0.2
12808,62,41,3,12,16963,7.49,0.0,6.18,89.88,74.16,0.15
12809,62,42,3,9,12514,7.75,0.0,6.18,69.75,55.62,0.1125
12810,62,43,3,17,14229,7.5,0.0,6.15,127.5,104.55000000000001,0.2125
12811,62,44,3,9,13972,7.26,0.0,6.08,65.34,54.72,0.1125
12812,62,45,3,12,14668,7.61,0.0,6.17,91.32000000000001,74.03999999999999,0.15
12813,62,46,3,21,13545,7.67,0.0,5.95,161.07,124.95,0.2625
12814,62,47,3,28,12731,6.46,0.39,5.94,180.88,166.32000000000002,0.35
12815,62,48,3,13,13874,6.73,0.38,6.03,87.49000000000001,78.39,0.1625
12816,62,1,4,9,13839,3.01,0.0,2.02,27.089999999999996,18.18,0.1125
12817,62,2,4,16,13493,3.01,0.44,2.02,48.16,32.32,0.2
12818,62,3,4,12,13471,3.01,0.58,2.02,36.12,24.240000000000002,0.15
12819,62,4,4,14,13698,3.01,0.0,2.02,42.14,28.28,0.175
12820,62,5,4,9,14141,3.17,0.0,2.02,28.53,18.18,0.1125
12821,62,6,4,14,10334,2.49,0.0,2.02,34.86,28.28,0.175
12822,62,7,4,12,14099,2.49,1.0,2.02,29.880000000000003,24.240000000000002,0.15
12823,62,8,4,6,11408,3.17,0.0,2.1,19.02,12.600000000000001,0.075
12824,62,9,4,8,15522,3.17,0.0,2.1,25.36,16.8,0.1
12825,62,10,4,11,15615,3.02,0.0,2.1,33.22,23.1,0.1375
12826,62,11,4,8,15814,2.99,0.0,2.0,23.92,16.0,0.1
12827,62,12,4,12,13894,3.04,0.0,2.0,36.480000000000004,24.0,0.15
12828,62,13,4,3,11398,3.17,0.0,2.01,9.51,6.029999999999999,0.0375
12829,62,14,4,10,12884,3.17,0.0,2.0,31.7,20.0,0.125
12830,62,15,4,7,11384,3.17,0.0,2.0,22.189999999999998,14.0,0.0875
12831,62,16,4,6,12237,3.33,0.0,2.01,19.98,12.059999999999999,0.075
12832,62,17,4,12,14718,3.33,0.0,2.0,39.96,24.0,0.15
12833,62,18,4,6,15421,3.33,0.0,2.01,19.98,12.059999999999999,0.075
12834,62,19,4,15,15665,3.33,0.0,2.08,49.95,31.200000000000003,0.1875
12835,62,20,4,7,15380,3.33,0.0,2.06,23.310000000000002,14.42,0.0875
12836,62,21,4,9,16637,3.33,0.0,2.04,29.97,18.36,0.1125
12837,62,22,4,10,15481,3.33,0.0,2.07,33.3,20.7,0.125
12838,62,23,4,7,15539,3.33,0.0,2.07,23.310000000000002,14.489999999999998,0.0875
12839,62,24,4,17,15588,3.33,0.0,2.11,56.61,35.87,0.2125
12840,62,25,4,12,15615,3.33,0.0,2.11,39.96,25.32,0.15
12841,62,26,4,12,15615,3.33,0.0,2.11,39.96,25.32,0.15
12842,62,27,4,7,14839,2.99,0.0,2.11,20.93,14.77,0.0875
12843,62,28,4,3,14878,3.33,0.0,2.11,9.99,6.33,0.0375
12844,62,29,4,7,15462,3.33,0.0,2.11,23.310000000000002,14.77,0.0875
12845,62,30,4,12,15595,3.33,0.0,2.11,39.96,25.32,0.15
12846,62,31,4,19,14728,3.33,0.0,2.11,63.27,40.089999999999996,0.2375
12847,62,32,4,13,15096,3.33,0.0,2.11,43.29,27.43,0.1625
12848,62,33,4,11,14323,3.33,0.0,2.11,36.63,23.209999999999997,0.1375
12849,62,34,4,12,14293,3.33,0.0,2.11,39.96,25.32,0.15
12850,62,35,4,3,13098,3.33,0.0,2.11,9.99,6.33,0.0375
12851,62,36,4,2,13397,3.33,0.0,2.0,6.66,4.0,0.025
12852,62,37,4,1,13661,2.99,0.0,2.03,2.99,2.03,0.0125
12853,62,38,4,5,14580,3.33,0.0,2.0,16.65,10.0,0.0625
12854,62,39,4,10,13419,3.33,0.0,2.0,33.3,20.0,0.125
12855,62,40,4,5,12910,3.33,0.0,2.0,16.65,10.0,0.0625
12856,62,41,4,13,16963,3.33,0.0,2.0,43.29,26.0,0.1625
12857,62,42,4,6,12514,3.33,0.0,2.0,19.98,12.0,0.075
12858,62,43,4,7,14229,3.33,0.0,1.88,23.310000000000002,13.16,0.0875
12859,62,44,4,8,13972,3.33,0.0,1.88,26.64,15.04,0.1
12860,62,45,4,7,14668,3.33,0.0,1.88,23.310000000000002,13.16,0.0875
12861,62,46,4,23,13545,3.33,0.0,1.88,76.59,43.239999999999995,0.2875
12862,62,47,4,17,12731,2.79,0.59,1.88,47.43,31.959999999999997,0.2125
12863,62,48,4,10,13874,2.79,1.0,1.88,27.9,18.799999999999997,0.125
12864,62,1,5,5,13839,4.97,0.0,3.46,24.849999999999998,17.3,0.0625
12865,62,2,5,8,13493,4.97,0.0,3.46,39.76,27.68,0.1
12866,62,3,5,17,13471,4.97,0.0,3.46,84.49,58.82,0.2125
12867,62,4,5,17,13698,4.69,0.0,3.46,79.73,58.82,0.2125
12868,62,5,5,21,14141,4.69,0.0,3.46,98.49000000000001,72.66,0.2625
12869,62,6,5,12,10334,4.69,0.0,3.46,56.28,41.519999999999996,0.15
12870,62,7,5,9,14099,4.69,0.0,3.46,42.21,31.14,0.1125
12871,62,8,5,12,11408,5.29,0.0,3.46,63.480000000000004,41.519999999999996,0.15
12872,62,9,5,12,15522,5.29,0.0,3.46,63.480000000000004,41.519999999999996,0.15
12873,62,10,5,3,15615,5.29,0.0,3.46,15.870000000000001,10.379999999999999,0.0375
12874,62,11,5,3,15814,5.29,0.0,3.46,15.870000000000001,10.379999999999999,0.0375
12875,62,12,5,8,13894,5.29,0.0,3.46,42.32,27.68,0.1
12876,62,13,5,2,11398,5.29,0.0,3.46,10.58,6.92,0.025
12877,62,14,5,3,12884,5.29,0.0,3.46,15.870000000000001,10.379999999999999,0.0375
12878,62,15,5,5,11384,5.29,0.0,3.46,26.45,17.3,0.0625
12879,62,16,5,6,12237,5.29,0.0,3.54,31.740000000000002,21.240000000000002,0.075
12880,62,17,5,5,14718,5.29,0.0,3.54,26.45,17.7,0.0625
12881,62,18,5,12,15421,5.29,0.0,3.62,63.480000000000004,43.44,0.15
12882,62,19,5,10,15665,5.29,0.0,3.62,52.9,36.2,0.125
12883,62,20,5,11,15380,5.03,0.82,3.62,55.330000000000005,39.82,0.1375
12884,62,21,5,12,16637,5.03,0.0,3.62,60.36,43.44,0.15
12885,62,22,5,14,15481,5.03,1.0,3.62,70.42,50.68,0.175
12886,62,23,5,12,15539,5.03,0.58,3.62,60.36,43.44,0.15
12887,62,24,5,9,15588,5.29,0.0,3.67,47.61,33.03,0.1125
12888,62,25,5,4,15615,5.29,0.0,3.69,21.16,14.76,0.05
12889,62,26,5,4,15615,5.29,0.0,3.69,21.16,14.76,0.05
12890,62,27,5,9,14839,5.29,0.0,3.89,47.61,35.01,0.1125
12891,62,28,5,10,14878,5.29,0.0,3.9,52.9,39.0,0.125
12892,62,29,5,10,15462,5.29,0.0,3.9,52.9,39.0,0.125
12893,62,30,5,10,15595,5.29,0.0,3.9,52.9,39.0,0.125
12894,62,31,5,8,14728,5.29,0.0,3.9,42.32,31.2,0.1
12895,62,32,5,8,15096,5.29,0.0,3.65,42.32,29.2,0.1
12896,62,33,5,14,14323,4.18,0.86,3.58,58.519999999999996,50.120000000000005,0.175
12897,62,34,5,15,14293,5.29,0.0,3.64,79.35,54.6,0.1875
12898,62,35,5,12,13098,5.29,0.0,3.64,63.480000000000004,43.68,0.15
12899,62,36,5,18,13397,3.99,1.0,3.64,71.82000000000001,65.52,0.225
12900,62,37,5,9,13661,5.29,0.0,3.64,47.61,32.76,0.1125
12901,62,38,5,10,14580,5.29,0.0,3.64,52.9,36.4,0.125
12902,62,39,5,7,13419,5.29,0.0,3.64,37.03,25.48,0.0875
12903,62,40,5,9,12910,5.29,0.0,3.64,47.61,32.76,0.1125
12904,62,41,5,11,16963,5.29,0.0,3.7,58.19,40.7,0.1375
12905,62,42,5,8,12514,5.29,0.0,3.74,42.32,29.92,0.1
12906,62,43,5,11,14229,5.29,0.0,3.77,58.19,41.47,0.1375
12907,62,44,5,9,13972,5.29,0.0,3.79,47.61,34.11,0.1125
12908,62,45,5,5,14668,5.29,0.0,3.74,26.45,18.700000000000003,0.0625
12909,62,46,5,8,13545,5.29,0.0,3.73,42.32,29.84,0.1
12910,62,47,5,11,12731,5.29,0.0,3.72,58.19,40.92,0.1375
12911,62,48,5,16,13874,5.29,0.0,3.72,84.64,59.52,0.2
12912,62,1,6,8,13839,7.99,0.0,5.84,63.92,46.72,0.1
12913,62,2,6,7,13493,7.99,0.0,5.84,55.93,40.879999999999995,0.0875
12914,62,3,6,8,13471,7.99,0.0,5.83,63.92,46.64,0.1
12915,62,4,6,4,13698,7.56,0.0,5.97,30.24,23.88,0.05
12916,62,5,6,10,14141,7.56,0.0,5.94,75.6,59.400000000000006,0.125
12917,62,6,6,8,10334,7.56,0.0,5.92,60.48,47.36,0.1
12918,62,7,6,5,14099,7.56,0.8,5.77,37.8,28.849999999999998,0.0625
12919,62,8,6,2,11408,7.99,0.0,5.79,15.98,11.58,0.025
12920,62,9,6,7,15522,8.22,0.0,5.8,57.540000000000006,40.6,0.0875
12921,62,10,6,2,15615,8.39,0.0,5.79,16.78,11.58,0.025
12922,62,11,6,6,15814,8.39,0.0,5.76,50.34,34.56,0.075
12923,62,12,6,4,13894,8.39,0.0,5.79,33.56,23.16,0.05
12924,62,13,6,6,11398,8.39,0.0,6.18,50.34,37.08,0.075
12925,62,14,6,1,12884,8.39,0.0,5.76,8.39,5.76,0.0125
12926,62,15,6,3,11384,8.39,0.0,6.12,25.17,18.36,0.0375
12927,62,16,6,2,12237,8.39,0.0,6.22,16.78,12.44,0.025
12928,62,17,6,8,14718,8.39,0.0,6.11,67.12,48.88,0.1
12929,62,18,6,5,15421,8.39,0.0,6.04,41.95,30.2,0.0625
12930,62,19,6,9,15665,8.39,0.0,6.0,75.51,54.0,0.1125
12931,62,20,6,5,15380,8.39,0.0,5.92,41.95,29.6,0.0625
12932,62,21,6,4,16637,8.39,0.0,5.95,33.56,23.8,0.05
12933,62,22,6,6,15481,8.39,0.0,6.07,50.34,36.42,0.075
12934,62,23,6,5,15539,8.39,0.0,6.06,41.95,30.299999999999997,0.0625
12935,62,24,6,4,15588,8.39,0.0,6.08,33.56,24.32,0.05
12936,62,25,6,13,15615,8.39,0.0,6.09,109.07000000000001,79.17,0.1625
12937,62,26,6,13,15615,8.39,0.0,6.09,109.07000000000001,79.17,0.1625
12938,62,27,6,13,14839,6.99,0.38,6.33,90.87,82.29,0.1625
12939,62,28,6,4,14878,8.39,0.0,6.32,33.56,25.28,0.05
12940,62,29,6,8,15462,8.39,0.0,6.54,67.12,52.32,0.1
12941,62,30,6,7,15595,8.39,0.0,6.18,58.730000000000004,43.26,0.0875
12942,62,31,6,7,14728,8.39,0.0,6.18,58.730000000000004,43.26,0.0875
12943,62,32,6,2,15096,8.39,0.0,6.18,16.78,12.36,0.025
12944,62,33,6,5,14323,8.39,0.0,6.18,41.95,30.9,0.0625
12945,62,34,6,6,14293,8.39,0.0,6.18,50.34,37.08,0.075
12946,62,35,6,10,13098,8.39,0.0,6.18,83.9,61.8,0.125
12947,62,36,6,7,13397,8.39,0.0,6.18,58.730000000000004,43.26,0.0875
12948,62,37,6,7,13661,8.39,0.0,6.18,58.730000000000004,43.26,0.0875
12949,62,38,6,9,14580,8.39,0.0,6.11,75.51,54.99,0.1125
12950,62,39,6,14,13419,8.39,0.0,6.11,117.46000000000001,85.54,0.175
12951,62,40,6,17,12910,7.94,1.0,6.07,134.98000000000002,103.19,0.2125
12952,62,41,6,18,16963,7.94,0.44,6.15,142.92000000000002,110.7,0.225
12953,62,42,6,14,12514,7.94,1.0,6.18,111.16000000000001,86.52,0.175
12954,62,43,6,14,14229,7.94,1.0,6.32,111.16000000000001,88.48,0.175
12955,62,44,6,13,13972,8.39,0.0,6.3,109.07000000000001,81.89999999999999,0.1625
12956,62,45,6,7,14668,8.39,0.0,6.28,58.730000000000004,43.96,0.0875
12957,62,46,6,9,13545,8.39,0.0,6.36,75.51,57.24,0.1125
12958,62,47,6,11,12731,8.39,0.0,6.55,92.29,72.05,0.1375
12959,62,48,6,12,13874,8.39,0.0,6.55,100.68,78.6,0.15
12960,62,1,7,5,13839,2.59,0.0,1.7,12.95,8.5,0.0625
12961,62,2,7,4,13493,2.33,0.0,1.59,9.32,6.36,0.05
12962,62,3,7,5,13471,3.11,0.0,1.93,15.549999999999999,9.65,0.0625
12963,62,4,7,2,13698,2.33,0.0,1.59,4.66,3.18,0.025
12964,62,5,7,2,14141,2.98,0.0,1.87,5.96,3.74,0.025
12965,62,6,7,4,10334,2.98,0.0,1.87,11.92,7.48,0.05
12966,62,7,7,7,14099,2.89,0.0,1.83,20.23,12.81,0.0875
12967,62,8,7,5,11408,3.02,0.6,1.93,15.1,9.65,0.0625
12968,62,9,7,5,15522,2.79,0.4,1.83,13.95,9.15,0.0625
12969,62,10,7,5,15615,3.02,0.6,1.94,15.1,9.7,0.0625
12970,62,11,7,6,15814,2.71,0.33,1.79,16.259999999999998,10.74,0.075
12971,62,12,7,6,13894,2.52,0.0,1.7,15.120000000000001,10.2,0.075
12972,62,13,7,7,11398,2.52,0.0,1.69,17.64,11.83,0.0875
12973,62,14,7,2,12884,3.63,0.0,2.21,7.26,4.42,0.025
12974,62,15,7,4,11384,2.66,0.0,1.75,10.64,7.0,0.05
12975,62,16,7,9,12237,3.05,0.0,1.94,27.45,17.46,0.1125
12976,62,17,7,5,14718,2.59,0.0,1.78,12.95,8.9,0.0625
12977,62,18,7,4,15421,2.98,0.0,1.96,11.92,7.84,0.05
12978,62,19,7,9,15665,2.47,0.0,1.73,22.23,15.57,0.1125
12979,62,20,7,9,15380,2.53,0.0,1.79,22.77,16.11,0.1125
12980,62,21,7,5,16637,2.5,0.8,1.78,12.5,8.9,0.0625
12981,62,22,7,6,15481,2.93,0.5,1.95,17.580000000000002,11.7,0.075
12982,62,23,7,2,15539,2.93,0.5,2.02,5.86,4.04,0.025
12983,62,24,7,5,15588,2.59,0.0,1.81,12.95,9.05,0.0625
12984,62,25,7,5,15615,3.05,0.0,1.95,15.25,9.75,0.0625
12985,62,26,7,5,15615,3.05,0.0,1.95,15.25,9.75,0.0625
12986,62,27,7,3,14839,2.96,0.0,1.93,8.879999999999999,5.79,0.0375
12987,62,28,7,5,14878,3.33,0.0,2.13,16.65,10.649999999999999,0.0625
12988,62,29,7,4,15462,2.84,0.0,1.91,11.36,7.64,0.05
12989,62,30,7,4,15595,2.84,0.0,1.91,11.36,7.64,0.05
12990,62,31,7,6,14728,3.19,0.0,2.06,19.14,12.36,0.075
12991,62,32,7,5,15096,3.74,1.0,2.38,18.700000000000003,11.899999999999999,0.0625
12992,62,33,7,7,14323,3.2,0.57,2.18,22.400000000000002,15.260000000000002,0.0875
12993,62,34,7,5,14293,2.99,0.4,2.09,14.950000000000001,10.45,0.0625
12994,62,35,7,7,13098,3.03,0.0,2.11,21.209999999999997,14.77,0.0875
12995,62,36,7,1,13397,2.49,0.0,1.9,2.49,1.9,0.0125
12996,62,37,7,1,13661,2.49,0.0,1.9,2.49,1.9,0.0125
12997,62,38,7,2,14580,2.49,0.0,1.9,4.98,3.8,0.025
12998,62,39,7,3,13419,2.49,0.0,1.9,7.470000000000001,5.699999999999999,0.0375
12999,62,40,7,3,12910,2.49,0.0,1.9,7.470000000000001,5.699999999999999,0.0375
13000,62,41,7,2,16963,2.49,0.0,1.9,4.98,3.8,0.025
13001,62,42,7,2,12514,2.49,0.0,1.9,4.98,3.8,0.025
13002,62,43,7,1,14229,2.65,0.0,1.83,2.65,1.83,0.0125
13003,62,44,7,5,13972,2.5,0.0,1.82,12.5,9.1,0.0625
13004,62,45,7,3,14668,2.38,0.0,1.79,7.14,5.37,0.0375
13005,62,46,7,4,13545,2.38,1.0,1.79,9.52,7.16,0.05
13006,62,47,7,4,12731,2.69,0.5,1.87,10.76,7.48,0.05
13007,62,48,7,4,13874,2.38,1.0,1.79,9.52,7.16,0.05
13008,62,1,8,3,13839,3.49,0.0,2.08,10.47,6.24,0.0375
13009,62,2,8,3,13493,3.49,0.0,2.08,10.47,6.24,0.0375
13010,62,3,8,1,13471,3.49,0.0,2.08,3.49,2.08,0.0125
13011,62,4,8,2,13698,3.49,0.0,2.08,6.98,4.16,0.025
13012,62,5,8,5,14141,3.49,0.0,2.08,17.450000000000003,10.4,0.0625
13013,62,6,8,2,10334,3.49,0.0,2.08,6.98,4.16,0.025
13014,62,7,8,4,14099,3.49,0.0,2.08,13.96,8.32,0.05
13015,62,8,8,3,11408,3.34,1.0,2.08,10.02,6.24,0.0375
13016,62,9,8,3,15522,3.34,1.0,2.08,10.02,6.24,0.0375
13017,62,10,8,6,15615,3.34,0.0,2.08,20.04,12.48,0.075
13018,62,11,8,5,15814,3.34,0.0,2.08,16.7,10.4,0.0625
13019,62,12,8,6,13894,3.34,0.0,2.23,20.04,13.379999999999999,0.075
13020,62,13,8,1,11398,3.57,0.0,2.34,3.57,2.34,0.0125
13021,62,14,8,2,12884,3.49,0.0,2.23,6.98,4.46,0.025
13022,62,15,8,1,11384,3.57,0.0,2.34,3.57,2.34,0.0125
13023,62,16,8,1,12237,3.49,0.0,2.23,3.49,2.23,0.0125
13024,62,17,8,6,14718,3.49,0.0,2.32,20.94,13.919999999999998,0.075
13025,62,18,8,1,15421,3.49,0.0,2.35,3.49,2.35,0.0125
13026,62,19,8,6,15665,3.49,0.0,2.35,20.94,14.100000000000001,0.075
13027,62,20,8,3,15380,3.49,0.0,2.35,10.47,7.050000000000001,0.0375
13028,62,21,8,4,16637,3.49,0.0,2.36,13.96,9.44,0.05
13029,62,22,8,3,15481,3.49,0.0,2.36,10.47,7.08,0.0375
13030,62,23,8,4,15539,3.49,0.0,2.38,13.96,9.52,0.05
13031,62,24,8,2,15588,3.49,0.0,2.38,6.98,4.76,0.025
13032,62,25,8,2,15615,3.79,0.0,2.38,7.58,4.76,0.025
13033,62,26,8,2,15615,3.79,0.0,2.38,7.58,4.76,0.025
13034,62,27,8,1,14839,3.79,0.0,2.38,3.79,2.38,0.0125
13035,62,28,8,1,14878,3.79,0.0,2.38,3.79,2.38,0.0125
13036,62,29,8,2,15462,3.79,0.0,2.38,7.58,4.76,0.025
13037,62,30,8,3,15595,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
13038,62,31,8,1,14728,3.79,0.0,2.38,3.79,2.38,0.0125
13039,62,32,8,5,15096,3.64,0.0,2.38,18.2,11.899999999999999,0.0625
13040,62,33,8,2,14323,3.64,1.0,2.38,7.28,4.76,0.025
13041,62,34,8,6,14293,3.64,1.0,2.38,21.84,14.28,0.075
13042,62,35,8,1,13098,3.64,1.0,2.38,3.64,2.38,0.0125
13043,62,36,8,4,13397,3.79,0.0,2.38,15.16,9.52,0.05
13044,62,37,8,4,13661,3.79,0.0,2.38,15.16,9.52,0.05
13045,62,38,8,6,14580,3.89,0.0,3.18,23.34,19.080000000000002,0.075
13046,62,39,8,3,13419,3.91,1.0,3.54,11.73,10.620000000000001,0.0375
13047,62,40,8,4,12910,3.93,0.75,3.58,15.72,14.32,0.05
13048,62,41,8,10,16963,3.92,0.0,3.37,39.2,33.7,0.125
13049,62,42,8,2,12514,4.64,0.0,3.19,9.28,6.38,0.025
13050,62,43,8,5,14229,4.85,0.0,3.4,24.25,17.0,0.0625
13051,62,44,8,5,13972,4.82,0.2,3.4,24.1,17.0,0.0625
13052,62,45,8,8,14668,4.0,0.5,2.69,32.0,21.52,0.1
13053,62,46,8,4,13545,3.64,0.0,2.39,14.56,9.56,0.05
13054,62,47,8,13,12731,4.6,0.23,3.21,59.8,41.73,0.1625
13055,62,48,8,9,13874,4.09,0.67,2.83,36.81,25.47,0.1125
13056,62,1,9,7,13839,3.97,0.0,3.72,27.790000000000003,26.040000000000003,0.0875
13057,62,2,9,10,13493,3.97,0.0,3.72,39.7,37.2,0.125
13058,62,3,9,5,13471,3.97,0.0,3.72,19.85,18.6,0.0625
13059,62,4,9,8,13698,3.97,0.0,3.72,31.76,29.76,0.1
13060,62,5,9,16,14141,3.97,0.0,3.71,63.52,59.36,0.2
13061,62,6,9,16,10334,3.79,0.63,3.71,60.64,59.36,0.2
13062,62,7,9,15,14099,3.97,0.0,3.71,59.550000000000004,55.65,0.1875
13063,62,8,9,5,11408,3.97,0.0,3.7,19.85,18.5,0.0625
